,url,price,location,amenities
0,https://www.redfin.com/city/513/NM/Albuquerque,"$300,000","1224 Muriel St NE, Albuquerque, NM 87112","['3 beds', '2 baths', '1,225 sq ft']"
1,https://www.redfin.com/city/513/NM/Albuquerque,"$280,000","10304 Paseo Del Norte NW, Albuquerque, NM 87114","['3 beds', '1.5 baths', '1,301 sq ft']"
2,https://www.redfin.com/city/513/NM/Albuquerque,"$274,500","11237 Campo Del Sol Ave, Albuquerque, NM 87123","['3 beds', '2.5 baths', '1,715 sq ft']"
3,https://www.redfin.com/city/513/NM/Albuquerque,"$190,000","5203 Trumbull Ave SE, Albuquerque, NM 87108","['2 beds', '1 bath', '1,550 sq ft']"
4,https://www.redfin.com/city/513/NM/Albuquerque,"$205,000","19 Lakeshore Dr NE, Albuquerque, NM 87112","['2 beds', '3 baths', '1,859 sq ft']"
5,https://www.redfin.com/city/513/NM/Albuquerque,"$379,900","13417 Mountain View Ave NE, Albuquerque, NM 87123","['4 beds', '2 baths', '2,020 sq ft']"
6,https://www.redfin.com/city/513/NM/Albuquerque,"$334,995","4019 La Sombra Rd SW, Albuquerque, NM 87105","['3 beds', '2 baths', '1,587 sq ft']"
7,https://www.redfin.com/city/513/NM/Albuquerque,"$424,000","5300 Beebe St NE, Albuquerque, NM 87111","['4 beds', '2 baths', '1,964 sq ft']"
8,https://www.redfin.com/city/513/NM/Albuquerque,"$415,000","4515 Pedroncelli Ct NW, Albuquerque, NM 87107","['3 beds', '2 baths', '1,482 sq ft']"
9,https://www.redfin.com/city/513/NM/Albuquerque,"$270,000","6623 Mesa View Rd SW, Albuquerque, NM 87121","['4 beds', '2 baths', '1,662 sq ft']"
10,https://www.redfin.com/city/513/NM/Albuquerque,"$229,900","1511 Larkin Ln SW, Albuquerque, NM 87105","['3 beds', '2.5 baths', '1,570 sq ft']"
11,https://www.redfin.com/city/513/NM/Albuquerque,"$395,000","10480 Chandler Dr NW, Albuquerque, NM 87114","['3 beds', '2 baths', '1,924 sq ft']"
12,https://www.redfin.com/city/513/NM/Albuquerque,"$315,000","10536 Montgomery Blvd NE, Albuquerque, NM 87111","['2 beds', '2.5 baths', '1,563 sq ft']"
13,https://www.redfin.com/city/513/NM/Albuquerque,"$240,000","544 Dorado Pl SE, Albuquerque, NM 87123","['3 beds', '2 baths', '1,513 sq ft']"
14,https://www.redfin.com/city/513/NM/Albuquerque,"$330,000","316 Alamo Ave SE, Albuquerque, NM 87102","['4 beds', '2 baths', '1,400 sq ft']"
15,https://www.redfin.com/city/513/NM/Albuquerque,"$272,000","10412 Woodland Ave NE, Albuquerque, NM 87112","['3 beds', '2 baths', '1,120 sq ft']"
16,https://www.redfin.com/city/513/NM/Albuquerque,"$650,000","1608 San Cristobal Rd SW, Albuquerque, NM 87104","['2 beds', '2 baths', '3,572 sq ft']"
17,https://www.redfin.com/city/513/NM/Albuquerque,"$349,999","7309 Union St NE, Albuquerque, NM 87109","['3 beds', '2 baths', '1,357 sq ft']"
18,https://www.redfin.com/city/513/NM/Albuquerque,"$292,000","10627 Buck Island Rd SW, Albuquerque, NM 87121","['3 beds', '2.5 baths', '1,805 sq ft']"
19,https://www.redfin.com/city/513/NM/Albuquerque,"$185,000","1121 Chelwood Park Blvd NE #1, Albuquerque, NM 87112","['2 beds', '1.5 baths', '1,103 sq ft']"
20,https://www.redfin.com/city/513/NM/Albuquerque,"$670,000","8501 Northridge Ave NE, Albuquerque, NM 87111","['5 beds', '3 baths', '3,302 sq ft']"
21,https://www.redfin.com/city/513/NM/Albuquerque,"$250,000","1617 Cliffside Dr NW, Albuquerque, NM 87105","['2 beds', '2 baths', '1,190 sq ft']"
22,https://www.redfin.com/city/513/NM/Albuquerque,"$389,900","2315 Hendola Dr NE, Albuquerque, NM 87110","['3 beds', '2 baths', '1,832 sq ft']"
23,https://www.redfin.com/city/513/NM/Albuquerque,"$330,000","8504 Lone Prairie Ave SW, Albuquerque, NM 87121","['3 beds', '2 baths', '1,361 sq ft']"
24,https://www.redfin.com/city/513/NM/Albuquerque,"$115,000","7149 Gatling Dr NE, Albuquerque, NM 87109","['3 beds', '2 baths', '1,300 sq ft']"
25,https://www.redfin.com/city/513/NM/Albuquerque,"$460,000","11505 Sandia Sunset Ave SE, Albuquerque, NM 87123","['4 beds', '2.5 baths', '2,565 sq ft']"
26,https://www.redfin.com/city/513/NM/Albuquerque,"$450,000","1631 Sunny Morning Dr NW, Albuquerque, NM 87120","['5 beds', '3.5 baths', '2,777 sq ft']"
27,https://www.redfin.com/city/513/NM/Albuquerque,"$400,000","9408 Calico Pl NW, Albuquerque, NM 87114","['4 beds', '2.5 baths', '2,739 sq ft']"
28,https://www.redfin.com/city/513/NM/Albuquerque,"$450,000","4417 9th St NW, Albuquerque, NM 87107","['4 beds', '2 baths', '—sq ft']"
29,https://www.redfin.com/city/513/NM/Albuquerque,"$615,000","1612 Blair Dr NE, Albuquerque, NM 87112","['4 beds', '3 baths', '3,040 sq ft']"
30,https://www.redfin.com/city/513/NM/Albuquerque,"$575,000","7522 El Morro Rd NE, Albuquerque, NM 87109","['4 beds', '2.5 baths', '2,759 sq ft']"
31,https://www.redfin.com/city/513/NM/Albuquerque,"$275,000","3808 Candelaria Rd NE, Albuquerque, NM 87110","['3 beds', '2 baths', '1,344 sq ft']"
32,https://www.redfin.com/city/513/NM/Albuquerque,"$396,000","1644 Garden Way SW, Albuquerque, NM 87105","['3 beds', '2 baths', '1,951 sq ft']"
33,https://www.redfin.com/city/513/NM/Albuquerque,"$295,000","11112 Sidney Ave NE, Albuquerque, NM 87111","['2 beds', '2 baths', '1,019 sq ft']"
34,https://www.redfin.com/city/513/NM/Albuquerque,"$300,000","14104 Domingo Rd NE, Albuquerque, NM 87123","['4 beds', '2 baths', '1,485 sq ft']"
35,https://www.redfin.com/city/513/NM/Albuquerque,"$449,990","4809 Overland St NE, Albuquerque, NM 87109","['4 beds', '4 baths', '2,189 sq ft']"
36,https://www.redfin.com/city/513/NM/Albuquerque,"$489,000","3849 Inca St NE, Albuquerque, NM 87111","['4 beds', '2 baths', '2,702 sq ft']"
37,https://www.redfin.com/city/513/NM/Albuquerque,"$269,000","2217 Wilma Rd NW, Albuquerque, NM 87104","['3 beds', '1 bath', '1,240 sq ft']"
38,https://www.redfin.com/city/513/NM/Albuquerque,"$310,000","100 Gold Ave SW #306, Albuquerque, NM 87102","['1 bed', '1 bath', '1,072 sq ft']"
39,https://www.redfin.com/city/513/NM/Albuquerque,"$130,000","200 63rd St SW #1, Albuquerque, NM 87121","['1 bed', '1 bath', '776 sq ft']"
40,https://www.redfin.com/city/250/VA/Alexandria,"$495,000","610 N West St #302, Alexandria, VA 22314","['2 beds', '1 bath', '901 sq ft']"
41,https://www.redfin.com/city/250/VA/Alexandria,"$295,000","4854 Eisenhower Ave #255, Alexandria, VA 22304","['1 bed', '1 bath', '771 sq ft']"
42,https://www.redfin.com/city/250/VA/Alexandria,"$830,000","503 E Alexandria Ave, Alexandria, VA 22301","['2 beds', '2 baths', '1,377 sq ft']"
43,https://www.redfin.com/city/250/VA/Alexandria,"$350,000","5501 Seminary Unit 2314S, Falls Church, VA 22041","['2 beds', '1.5 baths', '1,255 sq ft']"
44,https://www.redfin.com/city/250/VA/Alexandria,"$350,000","3101 N Hampton Dr #810, Alexandria, VA 22302","['1 bed', '1 bath', '885 sq ft']"
45,https://www.redfin.com/city/250/VA/Alexandria,"$1,725,000","2706 Valley Dr, Alexandria, VA 22302","['5 beds', '4.5 baths', '3,600 sq ft']"
46,https://www.redfin.com/city/250/VA/Alexandria,"$490,000","6638 Deer Gap Ct, Alexandria, VA 22310","['3 beds', '2.5 baths', '1,220 sq ft']"
47,https://www.redfin.com/city/250/VA/Alexandria,"$574,900","6588 Medinah Ln, Alexandria, VA 22312","['3 beds', '2.5 baths', '1,484 sq ft']"
48,https://www.redfin.com/city/250/VA/Alexandria,"$539,000","6265 Alforth Ave, Alexandria, VA 22315","['3 beds', '2.5 baths', '1,332 sq ft']"
49,https://www.redfin.com/city/250/VA/Alexandria,"$549,900","5848 Monticello Rd, Alexandria, VA 22303","['2 beds', '2 baths', '1,224 sq ft']"
50,https://www.redfin.com/city/250/VA/Alexandria,"$759,000","511 S Fayette St, Alexandria, VA 22314","['2 beds', '2 baths', '832 sq ft']"
51,https://www.redfin.com/city/250/VA/Alexandria,"$750,000","6000 Leewood Dr, Alexandria, VA 22310","['4 beds', '3 baths', '2,184 sq ft']"
52,https://www.redfin.com/city/250/VA/Alexandria,"$2,450,000","505 Oronoco St, Alexandria, VA 22314","['4 beds', '4.5 baths', '3,213 sq ft']"
53,https://www.redfin.com/city/250/VA/Alexandria,"$665,000","688 N Armistead St, Alexandria, VA 22312","['4 beds', '3.5 baths', '2,508 sq ft']"
54,https://www.redfin.com/city/250/VA/Alexandria,"$684,900","5834 Edgehill Dr, Alexandria, VA 22303","['4 beds', '3 baths', '1,500 sq ft']"
55,https://www.redfin.com/city/250/VA/Alexandria,"$275,000","3843 El Camino Pl #7, Alexandria, VA 22309","['2 beds', '1.5 baths', '1,058 sq ft']"
56,https://www.redfin.com/city/250/VA/Alexandria,"$1,250,000","7203 Marine Dr, Alexandria, VA 22307","['3 beds', '3 baths', '3,113 sq ft']"
57,https://www.redfin.com/city/250/VA/Alexandria,"$800,000","4622 Knight Pl, Alexandria, VA 22311","['3 beds', '2.5 baths', '2,592 sq ft']"
58,https://www.redfin.com/city/250/VA/Alexandria,"$269,900","4600 Duke St #1122, Alexandria, VA 22304","['2 beds', '1 bath', '1,058 sq ft']"
59,https://www.redfin.com/city/250/VA/Alexandria,"$585,000","7550 Grey Goose Way, Alexandria, VA 22306","['3 beds', '2.5 baths', '1,376 sq ft']"
60,https://www.redfin.com/city/250/VA/Alexandria,"$734,900","925 Fairfax St N #606, Alexandria, VA 22314","['2 beds', '1 bath', '966 sq ft']"
61,https://www.redfin.com/city/250/VA/Alexandria,"$1,549,000","1409 Dade Ln, Alexandria, VA 22308","['5 beds', '4.5 baths', '3,779 sq ft']"
62,https://www.redfin.com/city/250/VA/Alexandria,"$1,135,000","3104 Mosby St, Alexandria, VA 22305","['3 beds', '2 baths', '1,534 sq ft']"
63,https://www.redfin.com/city/250/VA/Alexandria,"$698,900","701 Swann Ave #106, Alexandria, VA 22301","['2 beds', '2 baths', '1,058 sq ft']"
64,https://www.redfin.com/city/250/VA/Alexandria,"$375,000","2451 Midtown Ave #724, Alexandria, VA 22303","['1 bed', '1 bath', '805 sq ft']"
65,https://www.redfin.com/city/250/VA/Alexandria,"$2,250,000","1207 Janneys Ln, Alexandria, VA 22302","['5 beds', '4.5 baths', '5,404 sq ft']"
66,https://www.redfin.com/city/250/VA/Alexandria,"$579,900","737 Swann Ave #108, Alexandria, VA 22301","['1 bed', '1.5 baths', '877 sq ft']"
67,https://www.redfin.com/city/250/VA/Alexandria,"$395,000","820B S Washington St #229, Alexandria, VA 22314","['2 beds', '1 bath', '800 sq ft']"
68,https://www.redfin.com/city/250/VA/Alexandria,"$550,000","2934 S Columbus St Unit A1, Arlington, VA 22206","['2 beds', '2 baths', '1,422 sq ft']"
69,https://www.redfin.com/city/250/VA/Alexandria,"$670,000","4515 Picot Rd, Alexandria, VA 22310","['5 beds', '2 baths', '1,009 sq ft']"
70,https://www.redfin.com/city/250/VA/Alexandria,"$367,000","2451 Midtown Ave #215, Alexandria, VA 22303","['1 bed', '1 bath', '908 sq ft']"
71,https://www.redfin.com/city/250/VA/Alexandria,"$440,000","2181 Jamieson Ave #411, Alexandria, VA 22314","['1 bed', '1.5 baths', '838 sq ft']"
72,https://www.redfin.com/city/250/VA/Alexandria,"$579,900","6027 Hydrangea Dr, Alexandria, VA 22310","['3 beds', '3.5 baths', '1,220 sq ft']"
73,https://www.redfin.com/city/250/VA/Alexandria,"$1,675,000","456 Argyle Dr, Alexandria, VA 22305","['4 beds', '3.5 baths', '2,760 sq ft']"
74,https://www.redfin.com/city/250/VA/Alexandria,"$500,000","5116 Donovan Dr #306, Alexandria, VA 22304","['2 beds', '2 baths', '1,307 sq ft']"
75,https://www.redfin.com/city/250/VA/Alexandria,"$600,000","5902 Mount Eagle Dr #414, Alexandria, VA 22303","['2 beds', '2 baths', '1,790 sq ft']"
76,https://www.redfin.com/city/250/VA/Alexandria,"$270,000","1225 Martha Custis Dr #1111, Alexandria, VA 22302","['1 bed', '1 bath', '815 sq ft']"
77,https://www.redfin.com/city/250/VA/Alexandria,"$515,000","545 E Braddock Rd #503, Alexandria, VA 22314","['2 beds', '1 bath', '912 sq ft']"
78,https://www.redfin.com/city/250/VA/Alexandria,"$925,000","3319 King St, Alexandria, VA 22302","['4 beds', '2 baths', '1,735 sq ft']"
79,https://www.redfin.com/city/250/VA/Alexandria,"$610,000","6347 Parramore Dr, Alexandria, VA 22312","['3 beds', '1 bath', '1,272 sq ft']"
80,https://www.redfin.com/city/21282/VA/Arlington,"$450,000","2601 16th St S #609, Arlington, VA 22204","['2 beds', '1 bath', '994 sq ft']"
81,https://www.redfin.com/city/21282/VA/Arlington,"$735,000","210 S Glebe Rd, Arlington, VA 22204","['2 beds', '2 baths', '1,282 sq ft']"
82,https://www.redfin.com/city/21282/VA/Arlington,"$254,900","4501 Arlington Blvd #624, Arlington, VA 22203","['1 bed', '1 bath', '940 sq ft']"
83,https://www.redfin.com/city/21282/VA/Arlington,"$540,000","1020 N Highland St #1113, Arlington, VA 22201","['1 bed', '1 bath', '817 sq ft']"
84,https://www.redfin.com/city/21282/VA/Arlington,"$540,000","1020 N Highland St #1111, Arlington, VA 22201","['1 bed', '1 bath', '847 sq ft']"
85,https://www.redfin.com/city/21282/VA/Arlington,"$3,495,000","2906 N Kensington St, Arlington, VA 22207","['6 beds', '7.5 baths', '7,866 sq ft']"
86,https://www.redfin.com/city/21282/VA/Arlington,"$2,198,444+","Pelham Plan, Arlington, VA 22205","['5 beds', '3.5 baths', '546 sq ft']"
87,https://www.redfin.com/city/21282/VA/Arlington,"$1,699,000","2700 Fort Scott Dr, Arlington, VA 22202","['4 beds', '3.5 baths', '3,392 sq ft']"
88,https://www.redfin.com/city/21282/VA/Arlington,"$240,000","1021 Arlington Blvd #506, Arlington, VA 22209","['1 bed', '1 bath', '716 sq ft']"
89,https://www.redfin.com/city/21282/VA/Arlington,"$795,000","1610 S Taylor St S, Arlington, VA 22204","['3 beds', '2.5 baths', '2,491 sq ft']"
90,https://www.redfin.com/city/21282/VA/Arlington,"$1,100,000","1940 N Woodrow St, Arlington, VA 22207","['4 beds', '3 baths', '2,622 sq ft']"
91,https://www.redfin.com/city/21282/VA/Arlington,"$715,000","820 N Pollard St #611, Arlington, VA 22203","['2 beds', '2 baths', '1,094 sq ft']"
92,https://www.redfin.com/city/21282/VA/Arlington,"$390,000","4500 S Four Mile Run Dr #633, Arlington, VA 22204","['2 beds', '1 bath', '1,043 sq ft']"
93,https://www.redfin.com/city/21282/VA/Arlington,"$550,000","2934 S Columbus St Unit A1, Arlington, VA 22206","['2 beds', '2 baths', '1,422 sq ft']"
94,https://www.redfin.com/city/21282/VA/Arlington,"$399,999","1045 N Utah St #604, Arlington, VA 22201","['1 bed', '1 bath', '625 sq ft']"
95,https://www.redfin.com/city/21282/VA/Arlington,"$1,850,000","1401 N Oak St #909, Arlington, VA 22209","['2 beds', '2 baths', '1,734 sq ft']"
96,https://www.redfin.com/city/21282/VA/Arlington,"$1,475,000","4009 N River St N, Arlington, VA 22207","['4 beds', '3 baths', '3,066 sq ft']"
97,https://www.redfin.com/city/21282/VA/Arlington,"$745,000","2001 15th St N #1009, Arlington, VA 22201","['2 beds', '2 baths', '1,063 sq ft']"
98,https://www.redfin.com/city/21282/VA/Arlington,"$449,900","851 N Glebe Rd #907, Arlington, VA 22203","['1 bed', '1 bath', '750 sq ft']"
99,https://www.redfin.com/city/21282/VA/Arlington,"$270,000","1225 Martha Custis Dr #1111, Alexandria, VA 22302","['1 bed', '1 bath', '815 sq ft']"
100,https://www.redfin.com/city/21282/VA/Arlington,"$829,000","15 Aberdeen, Arlington, VA 22204","['3 beds', '2 baths', '1,365 sq ft']"
101,https://www.redfin.com/city/21282/VA/Arlington,"$1,379,900","1208 N Powhatan St, Arlington, VA 22205","['5 beds', '4 baths', '3,400 sq ft']"
102,https://www.redfin.com/city/21282/VA/Arlington,"$1,025,000","900 N Stafford St #2620, Arlington, VA 22203","['4 beds', '3 baths', '2,370 sq ft']"
103,https://www.redfin.com/city/21282/VA/Arlington,"$675,000","818 S Oak St, Arlington, VA 22204","['2 beds', '1 bath', '918 sq ft']"
104,https://www.redfin.com/city/21282/VA/Arlington,"$730,000","2551 S Kenmore Ct S, Arlington, VA 22206","['2 beds', '2.5 baths', '1,613 sq ft']"
105,https://www.redfin.com/city/21282/VA/Arlington,"$650,000","1107 S Walter Reed Dr #402, Arlington, VA 22204","['2 beds', '2 baths', '1,290 sq ft']"
106,https://www.redfin.com/city/21282/VA/Arlington,"$1,265,000","2159 N Pierce St N, Arlington, VA 22209","['3 beds', '3.5 baths', '2,220 sq ft']"
107,https://www.redfin.com/city/21282/VA/Arlington,"$425,000","4500 S Four Mile Run Dr #134, Arlington, VA 22204","['2 beds', '2 baths', '1,395 sq ft']"
108,https://www.redfin.com/city/21282/VA/Arlington,"$2,785,000","6617 Williamsburg Blvd, Arlington, VA 22213","['7 beds', '7 baths', '5,704 sq ft']"
109,https://www.redfin.com/city/21282/VA/Arlington,"$700,000","820 N Pollard St N #403, Arlington, VA 22203","['2 beds', '2 baths', '1,097 sq ft']"
110,https://www.redfin.com/city/21282/VA/Arlington,"$599,999","3650 S Glebe Rd #243, Arlington, VA 22202","['2 beds', '2 baths', '1,164 sq ft']"
111,https://www.redfin.com/city/21282/VA/Arlington,"$214,950","2030 N Adams St #305, Arlington, VA 22201","['—beds', '1 bath', '480 sq ft']"
112,https://www.redfin.com/city/21282/VA/Arlington,"$1,174,900","209 S Abingdon St, Arlington, VA 22204","['4 beds', '3 baths', '1,904 sq ft']"
113,https://www.redfin.com/city/21282/VA/Arlington,"$995,000","6222 27th St N, Arlington, VA 22207","['4 beds', '3 baths', '1,922 sq ft']"
114,https://www.redfin.com/city/21282/VA/Arlington,"$825,000","4508 8th St S, Arlington, VA 22204","['2 beds', '2 baths', '1,554 sq ft']"
115,https://www.redfin.com/city/21282/VA/Arlington,"$389,000","2023 21st St N #28, Arlington, VA 22201","['2 beds', '1 bath', '865 sq ft']"
116,https://www.redfin.com/city/21282/VA/Arlington,"$2,999,999","6101 35th St N, Arlington, VA 22213","['6 beds', '6.5 baths', '7,388 sq ft']"
117,https://www.redfin.com/city/21282/VA/Arlington,"$840,000","1211 S Eads St #1904, Arlington, VA 22202","['2 beds', '2 baths', '1,437 sq ft']"
118,https://www.redfin.com/city/21282/VA/Arlington,"$940,000","1332 S Rolfe St, Arlington, VA 22204","['3 beds', '2.5 baths', '2,800 sq ft']"
119,https://www.redfin.com/city/21282/VA/Arlington,"$384,999","1001 N Randolph St #621, Arlington, VA 22201","['1 bed', '1 bath', '638 sq ft']"
120,https://www.redfin.com/city/29015/VA/Ashburn,"$635,000","44392 Adare Manor Sq, Ashburn, VA 20147","['3 beds', '2.5 baths', '2,060 sq ft']"
121,https://www.redfin.com/city/29015/VA/Ashburn,"$637,695","43885 Circuit Sq, Ashburn, VA 20147","['3 beds', '2.5 baths', '2,345 sq ft']"
122,https://www.redfin.com/city/29015/VA/Ashburn,"$558,370","43797 Middleway Ter, Ashburn, VA 20147","['2 beds', '2.5 baths', '1,573 sq ft']"
123,https://www.redfin.com/city/29015/VA/Ashburn,"$550,950","43536 Jefferson Park St, Ashburn, VA 20148","['3 beds', '2.5 baths', '1,500 sq ft']"
124,https://www.redfin.com/city/29015/VA/Ashburn,"$1,450,000","44649 Danvers Ter, Ashburn, VA 20147","['4 beds', '4 baths', '4,326 sq ft']"
125,https://www.redfin.com/city/29015/VA/Ashburn,"$895,000","43929 Norman News Ter, Ashburn, VA 20147","['3 beds', '3.5 baths', '3,255 sq ft']"
126,https://www.redfin.com/city/29015/VA/Ashburn,"$750,000","42733 Ogilvie Sq, Ashburn, VA 20148","['4 beds', '3.5 baths', '2,904 sq ft']"
127,https://www.redfin.com/city/29015/VA/Ashburn,"$550,000","43587 Plantation Ter, Ashburn, VA 20147","['3 beds', '2.5 baths', '1,816 sq ft']"
128,https://www.redfin.com/city/29015/VA/Ashburn,"$2,197,791","20160 Black Diamond Pl, Ashburn, VA 20147","['6 beds', '7.5 baths', '9,178 sq ft']"
129,https://www.redfin.com/city/29015/VA/Ashburn,"$609,900","20395 Hartwell St, Ashburn, VA 20147","['5 beds', '3.5 baths', '2,032 sq ft']"
130,https://www.redfin.com/city/29015/VA/Ashburn,"$400,000","23255 Milltown Knoll Sq #111, Ashburn, VA 20148","['2 beds', '2 baths', '1,005 sq ft']"
131,https://www.redfin.com/city/29015/VA/Ashburn,"$874,900","20702 Mandalay Ct, Ashburn, VA 20147","['5 beds', '3.5 baths', '3,784 sq ft']"
132,https://www.redfin.com/city/29015/VA/Ashburn,"$899,900","42446 Meridian Hill Dr, Brambleton, VA 20148","['3 beds', '3.5 baths', '3,626 sq ft']"
133,https://www.redfin.com/city/29015/VA/Ashburn,"$625,000","44205 Tippecanoe Ter, Ashburn, VA 20147","['3 beds', '3 baths', '2,356 sq ft']"
134,https://www.redfin.com/city/29015/VA/Ashburn,"$699,950","22088 Midmoore Dr, Ashburn, VA 20148","['3 beds', '2.5 baths', '2,500 sq ft']"
135,https://www.redfin.com/city/29015/VA/Ashburn,"$425,000","44465 Chamberlain Ter #104, Ashburn, VA 20147","['2 beds', '2 baths', '1,612 sq ft']"
136,https://www.redfin.com/city/29015/VA/Ashburn,"$899,995","44326 Misty Creek Pl, Ashburn, VA 20147","['4 beds', '3.5 baths', '3,473 sq ft']"
137,https://www.redfin.com/city/29015/VA/Ashburn,"$865,000","20672 Meadowthrash Ct, Ashburn, VA 20147","['4 beds', '3.5 baths', '3,118 sq ft']"
138,https://www.redfin.com/city/29015/VA/Ashburn,"$615,000","21627 Kings Crossing Ter, Ashburn, VA 20147","['3 beds', '3 baths', '2,200 sq ft']"
139,https://www.redfin.com/city/29015/VA/Ashburn,"$561,025","43805 Middleway Ter, Ashburn, VA 20147","['3 beds', '2.5 baths', '1,573 sq ft']"
140,https://www.redfin.com/city/29015/VA/Ashburn,"$425,000","21025 Rocky Knoll Sq #204, Ashburn, VA 20147","['2 beds', '2 baths', '1,448 sq ft']"
141,https://www.redfin.com/city/29015/VA/Ashburn,"$649,990","43399 Radford Divide Ter, Ashburn, VA 20148","['3 beds', '2.5 baths', '2,576 sq ft']"
142,https://www.redfin.com/city/29015/VA/Ashburn,"$650,000","22981 Worden Ter, Brambleton, VA 20148","['3 beds', '3.5 baths', '1,984 sq ft']"
143,https://www.redfin.com/city/29015/VA/Ashburn,"$389,900","42544 Hollyhock Ter #203, Brambleton, VA 20148","['2 beds', '2 baths', '1,099 sq ft']"
144,https://www.redfin.com/city/29015/VA/Ashburn,"$849,950","43481 Wilcox Ter, Ashburn, VA 20148","['4 beds', '4 baths', '2,350 sq ft']"
145,https://www.redfin.com/city/29015/VA/Ashburn,"$935,000","19829 Silvery Blue Ter, Ashburn, VA 20147","['4 beds', '4.5 baths', '3,970 sq ft']"
146,https://www.redfin.com/city/29015/VA/Ashburn,"$875,000","23514 Epperson Sq, Brambleton, VA 20148","['3 beds', '3.5 baths', '4,023 sq ft']"
147,https://www.redfin.com/city/29015/VA/Ashburn,"$653,160","43410 Farringdon Sq, Broadlands, VA 20148","['3 beds', '2.5 baths', '2,184 sq ft']"
148,https://www.redfin.com/city/29015/VA/Ashburn,"$637,720","43406 Farringdon Sq, Broadlands, VA 20148","['3 beds', '2.5 baths', '2,246 sq ft']"
149,https://www.redfin.com/city/29015/VA/Ashburn,"$593,500","21555 Welby Ter, Broadlands, VA 20148","['3 beds', '2.5 baths', '2,302 sq ft']"
150,https://www.redfin.com/city/29015/VA/Ashburn,"$615,600","43396 Farringdon Sq, Broadlands, VA 20148","['3 beds', '3 baths', '2,032 sq ft']"
151,https://www.redfin.com/city/29015/VA/Ashburn,"$630,450","43408 Farringdon Sq, Broadlands, VA 20148","['3 beds', '3 baths', '2,031 sq ft']"
152,https://www.redfin.com/city/29015/VA/Ashburn,"$779,000","22166 Napier Ter, Broadlands, VA 20148","['4 beds', '3.5 baths', '2,900 sq ft']"
153,https://www.redfin.com/city/29015/VA/Ashburn,"$975,000","42508 Mildred Landing Sq, Ashburn, VA 20148","['3 beds', '4 baths', '3,397 sq ft']"
154,https://www.redfin.com/city/29015/VA/Ashburn,"$568,828","42712 Darala Dr, Ashburn, VA 20147","['3 beds', '3 baths', '1,697 sq ft']"
155,https://www.redfin.com/city/29015/VA/Ashburn,"$715,558","42718 Darala Dr, Ashburn, VA 20147","['3 beds', '2.5 baths', '2,774 sq ft']"
156,https://www.redfin.com/city/29015/VA/Ashburn,"$717,118","42714 Darala Dr, Ashburn, VA 20147","['3 beds', '2.5 baths', '2,782 sq ft']"
157,https://www.redfin.com/city/29015/VA/Ashburn,"$731,578","42724 Darala Dr, Ashburn, VA 20147","['3 beds', '2.5 baths', '2,705 sq ft']"
158,https://www.redfin.com/city/29015/VA/Ashburn,"$731,208","42706 Darala Dr, Ashburn, VA 20147","['3 beds', '2.5 baths', '2,712 sq ft']"
159,https://www.redfin.com/city/29015/VA/Ashburn,"$1,889,100","19783 Willowdale Pl, Ashburn, VA 20147","['7 beds', '6.5 baths', '8,404 sq ft']"
160,https://www.redfin.com/city/30756/GA/Atlanta,"$190,000","2178 Wingate St SW, Atlanta, GA 30310","['3 beds', '2 baths', '1,500 sq ft']"
161,https://www.redfin.com/city/30756/GA/Atlanta,"$275,000","3324 Peachtree Rd NE #1116, Atlanta, GA 30326","['1 bed', '1 bath', '620 sq ft']"
162,https://www.redfin.com/city/30756/GA/Atlanta,"$310,000","1026 Lynhurst Dr SW, Atlanta, GA 30311","['3 beds', '2 baths', '1,728 sq ft']"
163,https://www.redfin.com/city/30756/GA/Atlanta,"$459,900","810 Stonehaven Rd SW, Atlanta, GA 30331","['5 beds', '3 baths', '3,382 sq ft']"
164,https://www.redfin.com/city/30756/GA/Atlanta,"$429,900","542 Ralph Mcgill Blvd NE #5, Atlanta, GA 30312","['1 bed', '1.5 baths', '1,291 sq ft']"
165,https://www.redfin.com/city/30756/GA/Atlanta,"$525,000","866 Welch St SW, Atlanta, GA 30310","['4 beds', '3.5 baths', '1,922 sq ft']"
166,https://www.redfin.com/city/30756/GA/Atlanta,"$359,000","855 SW Regal Ln, Atlanta, GA 30331","['3 beds', '2.5 baths', '1,856 sq ft']"
167,https://www.redfin.com/city/30756/GA/Atlanta,"$979,000","199 Avery Dr NE, Atlanta, GA 30309","['3 beds', '2 baths', '2,118 sq ft']"
168,https://www.redfin.com/city/30756/GA/Atlanta,"$425,000","1365 Memorial Dr SE #7, Atlanta, GA 30317","['2 beds', '2.5 baths', '1,306 sq ft']"
169,https://www.redfin.com/city/30756/GA/Atlanta,"$133,500","139 Peyton Pl SW, Atlanta, GA 30311","['2 beds', '1.5 baths', '1,008 sq ft']"
170,https://www.redfin.com/city/30756/GA/Atlanta,"$619,911","285 Old College Way, Sandy Springs, GA 30328","['6 beds', '5 baths', '2,571 sq ft']"
171,https://www.redfin.com/city/30756/GA/Atlanta,"$235,000","101 Ardmore Pl NW #2, Atlanta, GA 30309","['2 beds', '1 bath', '830 sq ft']"
172,https://www.redfin.com/city/30756/GA/Atlanta,"$1,595,000","3882 The Ascent NE, Brookhaven, GA 30319","['7 beds', '5.5 baths', '4,889 sq ft']"
