,url,price,location,amenities
440,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.14829600 ,Candeur Twins,"['Possession by Sep 2025', 'New ']"
441,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.7345888 ,Risinia The Edge,"['Possession by May 2025', 'New ']"
442,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.12874520 ,Cybercity Oriana,"['Possession by Nov 2025', '3 Bathrooms', 'New ']"
443,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.12785500 ,RV Vijay RV s Sai Vanamali,"['Possession by Nov 2024', 'New ']"
444,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.9063067 ,Urbanrise The World of Joy,"['Possession by Dec 2026', 'New ']"
445,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.12328000 ,Anuhar Towers,"['Possession by Nov 2023', 'New ']"
446,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.6300000 ,Beyond Icon Homes,['Possession by Feb 2024']
447,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.40950000 ,GSR Asteria Pride,"['Possession by Jun 2025', 'New ']"
448,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.38600000 ,APR Praveens Eterno,"['Possession by Dec 2028', 'New ']"
449,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.5522790 ,IRA IRA M 3,"['Possession by Nov 2025', 'New ']"
450,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.18280000 ,Vasavi Signature,"['1 - 2 years old', 'New ']"
451,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.9535600 ,Riddhi Grandeur,"['Possession by Oct 2023', 'New ']"
452,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.12661400 ,Candeur Twins,"['Possession by Sep 2025', 'New ']"
453,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.10318957 ,Risinia The Edge,"['Possession by May 2025', 'New ']"
454,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.10873750 ,Cybercity Oriana,"['Possession by Nov 2025', '2 Bathrooms', 'New ']"
455,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.10224500 ,RV Vijay RV s Sai Vanamali,"['Possession by Nov 2024', 'New ']"
456,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.9063067 ,Urbanrise The World of Joy,"['Possession by Dec 2026', 'New ']"
457,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.8837300 ,Anuhar Towers,"['Possession by Nov 2023', 'New ']"
458,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.7200000 ,Beyond Icon Homes,['Possession by Feb 2024']
459,https://www.makaan.com/hyderabad/hyderabad-west-property-10082,Rs.40950000 ,GSR Asteria Pride,"['Possession by Jun 2025', 'New ']"
460,https://www.makaan.com/pune/pune-west-property-10059,Rs.46200000 ,Shree Venkatesh Skydale,"['Possession by Feb 2024', 'New ']"
461,https://www.makaan.com/pune/pune-west-property-10059,Rs.15500000 ,Nyati Emerald,"['Possession by Nov 2026', 'New ']"
462,https://www.makaan.com/pune/pune-west-property-10059,Rs.10000080 ,Naiknavare Pride Avonvista Project 4,"['Possession by Feb 2025', 'New ']"
463,https://www.makaan.com/pune/pune-west-property-10059,Rs.2560000 ,Real Dream Homes Wing A B C And D,"['Possession by Jun 2026', 'New ']"
464,https://www.makaan.com/pune/pune-west-property-10059,Rs.8596293 ,Godrej Hill Retreat,"['Possession by Dec 2025', 'New ']"
465,https://www.makaan.com/pune/pune-west-property-10059,Rs.12169256 ,Puravankara Aspire,"['Possession by Feb 2024', 'New ']"
466,https://www.makaan.com/pune/pune-west-property-10059,Rs.8400000 ,Puraniks Abitante Fiore Phase 2B,"['Possession by May 2030', 'New ']"
467,https://www.makaan.com/pune/pune-west-property-10059,Rs.46200000 ,Shree Venkatesh Skydale,"['Possession by Feb 2024', 'New ']"
468,https://www.makaan.com/pune/pune-west-property-10059,Rs.15500000 ,Nyati Emerald,"['Possession by Nov 2026', 'New ']"
469,https://www.makaan.com/pune/pune-west-property-10059,Rs.13099540 ,Naiknavare Pride Avonvista Project 4,"['Possession by Feb 2025', 'New ']"
470,https://www.makaan.com/pune/pune-west-property-10059,Rs.2560000 ,Real Dream Homes Wing A B C And D,"['Possession by Jun 2026', 'New ']"
471,https://www.makaan.com/pune/pune-west-property-10059,Rs.8596293 ,Godrej Hill Retreat,"['Possession by Dec 2025', 'New ']"
472,https://www.makaan.com/pune/pune-west-property-10059,Rs.10700240 ,Puravankara Aspire,"['Possession by Feb 2024', 'New ']"
473,https://www.makaan.com/pune/pune-west-property-10059,Rs.8400000 ,Puraniks Abitante Fiore Phase 2B,"['Possession by May 2030', 'New ']"
474,https://www.makaan.com/pune/pune-west-property-10059,Rs.22600000 ,Shree Venkatesh Skydale,"['Possession by Feb 2024', 'New ']"
475,https://www.makaan.com/pune/pune-west-property-10059,Rs.10500000 ,Nyati Emerald,"['Possession by Nov 2026', 'New ']"
476,https://www.makaan.com/pune/pune-west-property-10059,Rs.10700004 ,Naiknavare Pride Avonvista Project 4,"['Possession by Feb 2025', 'New ']"
477,https://www.makaan.com/pune/pune-west-property-10059,Rs.2479000 ,Real Dream Homes Wing A B C And D,"['Possession by Jun 2026', 'New ']"
478,https://www.makaan.com/pune/pune-west-property-10059,Rs.6304750 ,Godrej Hill Retreat,"['Possession by Dec 2025', 'New ']"
479,https://www.makaan.com/pune/pune-west-property-10059,Rs.5252902 ,Puraniks Abitante Fiore Phase 2B,"['Possession by May 2030', 'New ']"
480,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.4971596 ,Arya Auroville,"['Possession by Dec 2025', 'New ']"
481,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.3916160 ,Arya Auroville,"['Possession by Dec 2025', 'New ']"
482,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.3600000 ,Ashapura Mokshit Majesta,"['Possession by Feb 2024', 'New ']"
483,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.4550000 ,Swastik Sarvoday Symphony,"['Possession by Jun 2026', '2 Bathrooms', 'Resale ']"
484,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.6500000 ,SS Balaji Krishna,"['Possession by Dec 2026', '1 Bathrooms', 'Resale ']"
485,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.2950000 ,Sai Deep Heights,"['3 - 4 years old', '1 Bathrooms', 'Resale ']"
486,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.2100000 ,Shree Yogeshwar Yogeshwar Park,"['7 - 8 years old', '1 Bathrooms', 'Resale ']"
487,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.3600000 ,Tuljabhavani Draupadi Heights,"['Possession by Dec 2023', '1 Bathrooms', 'Resale ']"
488,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.5100000 ,Mahaavir Pride,"['Possession by Nov 2025', '2 Bathrooms', 'Resale ']"
489,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.6700000 ,Reputed Builder Maxima,"['3 Bathrooms', 'Resale ', 'East facing']"
490,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.6300000 ,Swaraj Homes Casa Rio Arabiana,"['2 Bathrooms', 'Resale ']"
491,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.4300000 ,SS Balaji Krishna,"['Possession by Dec 2026', '1 Bathrooms', 'Resale ']"
492,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.7750000 ,Rachana Yash Enclave,"['10 years old', '2 Bathrooms', 'Resale ']"
493,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.6200000 ,Lodha Palava Lakeshore Greens,"['5 - 6 years old', '2 Bathrooms', 'Resale ']"
494,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.4800000 ,Shree Umiya Varsha Palm,"['4 years old', '1 Bathrooms', 'Resale ']"
495,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.4785000 ,Lodha Palava Golden Tomorrow,"['8 years old', 'New ']"
496,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.5050414 ,Venus Skky City La Vista,"['Possession by Dec 2027', 'New ']"
497,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.6514890 ,Dynamic Crest Phase I Rimo Everest,"['2 - 3 years old', 'New ']"
498,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.3430350 ,Anantnath Developers Agasan,"['3 - 4 years old', 'New ']"
499,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030,Rs.3715167 ,Lodha Fiora E,"['Possession by Mar 2026', 'New ']"
500,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.10816000 ,Aum Sanskruti Aum Sanskruti Housing Casa Imperia Ph 2,"['Possession by May 2024', 'New ']"
501,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.6650116 ,Kohinoor Courtyard One,"['Possession by Nov 2026', 'New ']"
502,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.10816000 ,Aum Sanskruti Aum Sanskruti Housing Casa Imperia Ph 2,"['Possession by May 2024', 'New ']"
503,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.9199674 ,Kohinoor Courtyard One,"['Possession by Nov 2026', 'New ']"
504,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.10816000 ,Aum Sanskruti Aum Sanskruti Housing Casa Imperia Ph 2,"['Possession by May 2024', 'New ']"
505,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.6650116 ,Kohinoor Courtyard One,"['Possession by Nov 2026', 'New ']"
506,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.7200000 ,,"['2 Bathrooms', 'Resale ']"
507,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.7011000 ,Goyal My Homes,"['Possession by May 2027', '2 Bathrooms', 'Resale ']"
508,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.7200104 ,Kohinoor Courtyard One,"['Possession by Nov 2026', 'New ']"
509,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.7800000 ,Sai La Molesa,"['6 - 7 years old', '2 Bathrooms', 'Resale ']"
510,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.6589500 ,Sanjeevani Sonchapha,"['8 - 9 years old', 'New ']"
511,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.8700000 ,Mihir Amara Phase 1,"['Possession by Dec 2026', 'New ']"
512,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.11300000 ,Kohinoor Westview Reserve,"['Possession by Dec 2025', 'New ']"
513,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.14895873 ,Swadik ANP Ultimus,"['Possession by Jun 2027', 'New ']"
514,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.10100000 ,Shree Signature Park E F I And J Buildings,"['Possession by Nov 2025', 'New ']"
515,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.12040000 ,Kasturi Apostrophe 2,"['11 - 12 years old', 'New ']"
516,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.7300000 ,5 Star Royal Grande,"['1 - 2 years old', '2 Bathrooms', 'Resale ']"
517,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.12000000 ,Swadik ANP Ultimus,"['Possession by Jun 2027', '4 Bathrooms', 'New ']"
518,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.4800000 ,,"['1 Bathrooms', 'Resale ']"
519,https://www.makaan.com/pune-property/wakad-flats-for-sale-50118,Rs.8500000 ,Sukhwani Skylines,"['Possession by May 2027', '2 Bathrooms', 'New ']"
